run,period,condition,observable,h,in_i4_grid,n_games,N_anchored,alphabet_K,I_plugin_nats,I_MM_nats,I_MM_clamped_june29_nats,H_R_cond_MM_nats,T_vs_targetperm_nats,T_boot_sd_nats,T_ratio_h_over_h_plus_8,I_MM_own_targetperm_floor_nats,T_vs_own_floor_nats,T_own_ratio_h_over_h_plus_8
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,80,1,30000,742668,774,0.198863,0.109383,0.109383,5.756981,0.000000,,,0.109383,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,84,0,30000,742668,774,0.197626,0.108936,0.108936,5.739127,0.000000,,,0.108936,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,88,0,30000,742668,774,0.195120,0.107189,0.107189,5.722544,0.000000,,,0.107189,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,92,0,30000,742668,774,0.193484,0.106289,0.106289,5.707133,0.000000,,,0.106289,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_canon,96,1,30000,742668,774,0.193468,0.106351,0.106351,5.710995,0.000000,,,0.106351,0.000000,
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,8,1,30000,742668,774,0.324211,0.183989,0.183989,5.782273,0.091503,,1.098069,0.141490,0.042499,0.999122
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,12,1,30000,742668,774,0.322930,0.182929,0.182929,5.782043,0.087302,,1.101390,0.140182,0.042747,1.024510
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,16,1,30000,742668,774,0.323581,0.183575,0.183575,5.780971,0.083331,,1.084291,0.141039,0.042536,1.025681
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,20,0,30000,742668,774,0.322734,0.182664,0.182664,5.781641,0.079265,,1.047666,0.140939,0.041724,0.983278
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,24,1,30000,742668,774,0.322630,0.182476,0.182476,5.782622,0.076853,,1.030518,0.141005,0.041471,1.003757
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,28,0,30000,742668,774,0.323457,0.183436,0.183436,5.781542,0.075659,,1.032583,0.141002,0.042434,0.996729
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,32,1,30000,742668,774,0.323272,0.183287,0.183287,5.782290,0.074577,,1.052545,0.141972,0.041316,0.989940
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,36,0,30000,742668,774,0.324043,0.183963,0.183963,5.780833,0.073271,,1.025905,0.141390,0.042573,1.010327
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,40,1,30000,742668,774,0.322699,0.182476,0.182476,5.783306,0.070854,,0.989168,0.140741,0.041735,0.991134
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,44,0,30000,742668,774,0.323663,0.183535,0.183535,5.782885,0.071421,,1.014220,0.141397,0.042138,1.008111
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,48,1,30000,742668,774,0.323943,0.183841,0.183841,5.782285,0.071630,,1.021587,0.141732,0.042109,0.993956
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,52,0,30000,742668,774,0.323868,0.183724,0.183724,5.782673,0.070420,,0.990121,0.141925,0.041799,0.991944
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,56,0,30000,742668,774,0.322963,0.182672,0.182672,5.784409,0.070116,,0.986637,0.140308,0.042365,1.034060
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,60,0,30000,742668,774,0.323578,0.183479,0.183479,5.783711,0.071122,,0.974013,0.141340,0.042139,0.984812
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,64,1,30000,742668,774,0.322743,0.182815,0.182815,5.782464,0.071066,,0.976126,0.141846,0.040969,0.982945
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,68,0,30000,742668,774,0.323559,0.183554,0.183554,5.782721,0.073020,,1.012161,0.140765,0.042788,1.027592
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,72,0,30000,742668,774,0.323339,0.183470,0.183470,5.780950,0.072804,,0.992906,0.141789,0.041680,0.991615
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,76,0,30000,742668,774,0.322886,0.182859,0.182859,5.781851,0.072142,,0.976692,0.141220,0.041640,0.994774
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,80,1,30000,742668,774,0.322875,0.182707,0.182707,5.783059,0.073324,,0.963119,0.140675,0.042033,0.994291
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,84,0,30000,742668,774,0.322988,0.182800,0.182800,5.782373,0.073864,,0.955700,0.140941,0.041858,1.004899
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,88,0,30000,742668,774,0.323383,0.183321,0.183321,5.781964,0.076132,,0.997409,0.141047,0.042274,1.028325
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,92,0,30000,742668,774,0.323602,0.183577,0.183577,5.781683,0.077288,,,0.141923,0.041654,
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_canon,96,1,30000,742668,774,0.322806,0.182681,0.182681,5.782605,0.076330,,,0.141571,0.041110,
matched,2014-07,REAL,san_matkey,8,1,30000,742668,53705,2.676533,2.635717,2.635717,2.893588,2.007515,,1.397019,0.629062,2.006656,1.395397
matched,2014-07,REAL,san_matkey,12,1,30000,742668,53705,2.458620,2.403507,2.403507,3.773208,1.679742,,1.352629,0.723350,1.680157,1.350862
matched,2014-07,REAL,san_matkey,16,1,30000,742668,53705,2.325588,2.258035,2.258035,4.504410,1.436999,,1.326001,0.819981,1.438054,1.326563
matched,2014-07,REAL,san_matkey,20,0,30000,742668,53705,2.240028,2.161722,2.161722,5.112992,1.241835,,1.311779,0.917955,1.243766,1.317570
matched,2014-07,REAL,san_matkey,24,1,30000,742668,53705,2.180817,2.094233,2.094233,5.610149,1.083708,,1.313316,1.010188,1.084045,1.314045
matched,2014-07,REAL,san_matkey,28,0,30000,742668,53705,2.129989,2.036830,2.036830,6.016299,0.946679,,1.313303,1.092845,0.943985,1.308796
matched,2014-07,REAL,san_matkey,32,1,30000,742668,53705,2.081730,1.983919,1.983919,6.339425,0.825169,,1.297785,1.158951,0.824968,1.296124
matched,2014-07,REAL,san_matkey,36,0,30000,742668,53705,2.035067,1.934115,1.934115,6.585509,0.720838,,1.280887,1.212853,0.721262,1.282840
matched,2014-07,REAL,san_matkey,40,1,30000,742668,53705,1.985037,1.882543,1.882543,6.762300,0.635829,,1.250964,1.246055,0.636488,1.255292
matched,2014-07,REAL,san_matkey,44,0,30000,742668,53705,1.932148,1.829047,1.829047,6.874976,0.562765,,1.205721,1.266809,0.562238,1.206686
matched,2014-07,REAL,san_matkey,48,1,30000,742668,53705,1.878026,1.775065,1.775065,6.933786,0.508271,,1.169031,1.268022,0.507044,1.164237
matched,2014-07,REAL,san_matkey,52,0,30000,742668,53705,1.824575,1.722638,1.722638,6.946753,0.466746,,1.131808,1.256701,0.465936,1.128580
matched,2014-07,REAL,san_matkey,56,0,30000,742668,53705,1.771127,1.670653,1.670653,6.926729,0.434780,,1.107228,1.235137,0.435516,1.109765
matched,2014-07,REAL,san_matkey,60,0,30000,742668,53705,1.718173,1.619218,1.619218,6.884658,0.412390,,1.107018,1.206366,0.412852,1.109086
matched,2014-07,REAL,san_matkey,64,1,30000,742668,53705,1.663398,1.566041,1.566041,6.831551,0.392675,,1.100482,1.173602,0.392440,1.100736
matched,2014-07,REAL,san_matkey,68,0,30000,742668,53705,1.606612,1.510489,1.510489,6.773355,0.372523,,1.090299,1.138244,0.372245,1.093393
matched,2014-07,REAL,san_matkey,72,0,30000,742668,53705,1.552913,1.458620,1.458620,6.709746,0.356821,,1.097890,1.102095,0.356525,1.097310
matched,2014-07,REAL,san_matkey,76,0,30000,742668,53705,1.498847,1.406271,1.406271,6.646964,0.341670,,1.107363,1.065822,0.340450,1.104730
matched,2014-07,REAL,san_matkey,80,1,30000,742668,53705,1.445000,1.354527,1.354527,6.584141,0.325006,,1.110320,1.029619,0.324908,1.108530
matched,2014-07,REAL,san_matkey,84,0,30000,742668,53705,1.391883,1.303476,1.303476,6.523114,0.308544,,1.114274,0.995302,0.308175,1.112353
matched,2014-07,REAL,san_matkey,88,0,30000,742668,53705,1.341959,1.255901,1.255901,6.461035,0.292714,,1.122498,0.962803,0.293098,1.128190
matched,2014-07,REAL,san_matkey,92,0,30000,742668,53705,1.293886,1.210119,1.210119,6.400849,0.276902,,,0.933072,0.277048,
matched,2014-07,REAL,san_matkey,96,1,30000,742668,53705,1.246179,1.164888,1.164888,6.339360,0.260770,,,0.905093,0.259795,
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,8,1,30000,742668,53705,3.241465,2.982402,2.982402,4.809164,2.354199,,1.089930,2.576386,0.406016,1.005383
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,12,1,30000,742668,53705,3.241352,2.981852,2.981852,4.810645,2.258087,,1.094780,2.577046,0.404806,0.995500
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,16,1,30000,742668,53705,3.240408,2.980991,2.980991,4.809883,2.159954,,1.096560,2.577148,0.403842,1.001669
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,20,0,30000,742668,53705,3.241523,2.982481,2.982481,4.808921,2.062593,,1.090289,2.575844,0.406636,1.005112
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,24,1,30000,742668,53705,3.239384,2.980279,2.980279,4.810260,1.969754,,1.079677,2.577109,0.403169,0.991113
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,28,0,30000,742668,53705,3.241267,2.981936,2.981936,4.810117,1.891785,,1.069565,2.577368,0.404568,0.993427
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,32,1,30000,742668,53705,3.241931,2.983142,2.983142,4.805837,1.824392,,1.052458,2.576357,0.406784,1.009221
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,36,0,30000,742668,53705,3.240906,2.982019,2.982019,4.804526,1.768742,,1.031435,2.574773,0.407245,1.002052
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,40,1,30000,742668,53705,3.239149,2.980173,2.980173,4.806970,1.733459,,1.012508,2.577105,0.403068,0.997105
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,44,0,30000,742668,53705,3.239960,2.981117,2.981117,4.806020,1.714836,,0.995319,2.574706,0.406411,1.006392
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,48,1,30000,742668,53705,3.237978,2.978839,2.978839,4.810264,1.712045,,0.981435,2.574601,0.404238,0.997485
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,52,0,30000,742668,53705,3.237908,2.978793,2.978793,4.810400,1.722901,,0.972335,2.574963,0.403830,1.002498
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,56,0,30000,742668,53705,3.239202,2.980302,2.980302,4.808286,1.744429,,0.965477,2.575045,0.405257,0.996828
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,60,0,30000,742668,53705,3.237754,2.978749,2.978749,4.808767,1.771920,,0.960696,2.575925,0.402824,0.990023
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,64,1,30000,742668,53705,3.239093,2.980173,2.980173,4.808129,1.806806,,0.961724,2.573626,0.406547,1.006353
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,68,0,30000,742668,53705,3.241121,2.982379,2.982379,4.807500,1.844413,,0.962549,2.575496,0.406883,1.005417
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,72,0,30000,742668,53705,3.239514,2.980514,2.980514,4.807826,1.878715,,0.961870,2.576534,0.403980,0.993697
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,76,0,30000,742668,53705,3.239673,2.980776,2.980776,4.807455,1.916175,,0.964526,2.576085,0.404691,1.000393
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,80,1,30000,742668,53705,3.241492,2.982712,2.982712,4.806173,1.953190,,0.968400,2.576169,0.406542,0.998759
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,84,0,30000,742668,53705,3.240510,2.981581,2.981581,4.806261,1.986649,,0.970483,2.577049,0.404532,0.998713
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,88,0,30000,742668,53705,3.238944,2.980114,2.980114,4.807887,2.016926,,0.971459,2.573066,0.407047,1.004173
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,92,0,30000,742668,53705,3.239340,2.980290,2.980290,4.808877,2.047072,,,2.575237,0.405053,
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_matkey,96,1,30000,742668,53705,3.239181,2.980300,2.980300,4.808028,2.076182,,,2.574944,0.405356,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,8,1,30000,742668,53705,0.731831,0.628203,0.628203,4.901102,0.000000,,,0.628203,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,12,1,30000,742668,53705,0.842104,0.723765,0.723765,5.452950,0.000000,,,0.723765,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,16,1,30000,742668,53705,0.953246,0.821037,0.821037,5.941409,0.000000,,,0.821037,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,20,0,30000,742668,53705,1.064867,0.919887,0.919887,6.354827,0.000000,,,0.919887,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,24,1,30000,742668,53705,1.167169,1.010525,1.010525,6.693857,0.000000,,,1.010525,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,28,0,30000,742668,53705,1.255956,1.090150,1.090150,6.962978,0.000000,,,1.090150,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,32,1,30000,742668,53705,1.331994,1.158750,1.158750,7.164594,0.000000,,,1.158750,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,36,0,30000,742668,53705,1.391736,1.213276,1.213276,7.306348,0.000000,,,1.213276,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,40,1,30000,742668,53705,1.428783,1.246714,1.246714,7.398129,0.000000,,,1.246714,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,44,0,30000,742668,53705,1.450019,1.266282,1.266282,7.437741,0.000000,,,1.266282,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,48,1,30000,742668,53705,1.450692,1.266794,1.266794,7.442057,0.000000,,,1.266794,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,52,0,30000,742668,53705,1.438302,1.255892,1.255892,7.413498,0.000000,,,1.255892,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,56,0,30000,742668,53705,1.416493,1.235873,1.235873,7.361509,0.000000,,,1.235873,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,60,0,30000,742668,53705,1.385035,1.206828,1.206828,7.297047,0.000000,,,1.206828,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,64,1,30000,742668,53705,1.349010,1.173367,1.173367,7.224226,0.000000,,,1.173367,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,68,0,30000,742668,53705,1.310553,1.137967,1.137967,7.145878,0.000000,,,1.137967,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,72,0,30000,742668,53705,1.271229,1.101799,1.101799,7.066566,0.000000,,,1.101799,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,76,0,30000,742668,53705,1.231194,1.064601,1.064601,6.988635,0.000000,,,1.064601,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,80,1,30000,742668,53705,1.193208,1.029521,1.029521,6.909147,0.000000,,,1.029521,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,84,0,30000,742668,53705,1.155902,0.994932,0.994932,6.831659,0.000000,,,0.994932,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,88,0,30000,742668,53705,1.121293,0.963187,0.963187,6.753749,0.000000,,,0.963187,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,92,0,30000,742668,53705,1.088499,0.933218,0.933218,6.677751,0.000000,,,0.933218,0.000000,
matched,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_matkey,96,1,30000,742668,53705,1.056448,0.904118,0.904118,6.600130,0.000000,,,0.904118,0.000000,
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,8,1,30000,742668,53705,3.306397,3.059172,3.059172,4.731797,2.430969,,1.084783,2.575360,0.483812,0.992491
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,12,1,30000,742668,53705,3.306624,3.059157,3.059157,4.731070,2.335391,,1.091120,2.575969,0.483187,0.997643
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,16,1,30000,742668,53705,3.308843,3.062009,3.062009,4.726866,2.240973,,1.092890,2.574537,0.487473,1.006228
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,20,0,30000,742668,53705,3.307057,3.060248,3.060248,4.728973,2.140361,,1.085253,2.575919,0.484329,0.995444
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,24,1,30000,742668,53705,3.308470,3.061027,3.061027,4.731268,2.050502,,1.075781,2.576571,0.484456,0.992584
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,28,0,30000,742668,53705,3.309298,3.062374,3.062374,4.728427,1.972224,,1.065890,2.575828,0.486546,0.996787
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,32,1,30000,742668,53705,3.311550,3.064808,3.064808,4.726110,1.906059,,1.051140,2.576733,0.488075,1.005773
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,36,0,30000,742668,53705,3.310481,3.063584,3.063584,4.727556,1.850307,,1.029692,2.575470,0.488114,1.000907
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,40,1,30000,742668,53705,3.306752,3.060040,3.060040,4.729613,1.813325,,1.008731,2.574766,0.485274,0.993867
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,44,0,30000,742668,53705,3.310113,3.063233,3.063233,4.728642,1.796951,,0.994029,2.575562,0.487671,0.996053
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,48,1,30000,742668,53705,3.311173,3.064423,3.064423,4.728134,1.797629,,0.984211,2.576155,0.488268,1.001010
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,52,0,30000,742668,53705,3.310474,3.063638,3.063638,4.727686,1.807746,,0.974835,2.574034,0.489604,1.010167
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,56,0,30000,742668,53705,3.309275,3.062341,3.062341,4.729259,1.826468,,0.967117,2.574565,0.487776,1.001054
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,60,0,30000,742668,53705,3.308138,3.061240,3.061240,4.732472,1.854412,,0.963380,2.576564,0.484676,0.995242
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,64,1,30000,742668,53705,3.308945,3.061937,3.061937,4.731944,1.888570,,0.964093,2.574675,0.487262,1.000894
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,68,0,30000,742668,53705,3.309951,3.062868,3.062868,4.729624,1.924901,,0.965383,2.575875,0.486993,1.007220
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,72,0,30000,742668,53705,3.307268,3.060707,3.060707,4.727999,1.958908,,0.963870,2.573881,0.486827,0.996316
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,76,0,30000,742668,53705,3.305213,3.058526,3.058526,4.729607,1.993925,,0.964263,2.575024,0.483502,0.989889
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,80,1,30000,742668,53705,3.308627,3.061859,3.061859,4.727754,2.032337,,0.968832,2.573232,0.488627,1.004450
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,84,0,30000,742668,53705,3.309741,3.062755,3.062755,4.728076,2.067823,,0.971835,2.574314,0.488441,1.008137
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,88,0,30000,742668,53705,3.307971,3.060907,3.060907,4.729853,2.097720,,0.973791,2.574445,0.486462,1.003316
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,92,0,30000,742668,53705,3.308092,3.060969,3.060969,4.730137,2.127752,,,2.576471,0.484498,
matched,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_matkey,96,1,30000,742668,53705,3.305186,3.058297,3.058297,4.729240,2.154179,,,2.573443,0.484854,
matched,2014-07,REAL,san_statekey,8,1,30000,742668,3332339,11.704669,12.044184,12.044184,1.811442,0.133004,,29.496128,11.911320,0.132864,29.448411
matched,2014-07,REAL,san_statekey,12,1,30000,742668,3332339,11.721436,12.064882,12.064882,1.921470,0.024154,,22.141010,12.040765,0.024117,22.106704
matched,2014-07,REAL,san_statekey,16,1,30000,742668,3332339,11.723880,12.068049,12.068049,1.941208,0.004509,,12.482312,12.063537,0.004512,12.758453
matched,2014-07,REAL,san_statekey,20,0,30000,742668,3332339,11.723821,12.067972,12.067972,1.944629,0.001091,,4.798618,12.066881,0.001091,4.360206
matched,2014-07,REAL,san_statekey,24,1,30000,742668,3332339,11.723302,12.067285,12.067285,1.945369,0.000361,,2.034158,12.066931,0.000354,1.902095
matched,2014-07,REAL,san_statekey,28,0,30000,742668,3332339,11.722617,12.066374,12.066374,1.945487,0.000227,,1.404804,12.066124,0.000250,1.499003
matched,2014-07,REAL,san_statekey,32,1,30000,742668,3332339,11.721831,12.065328,12.065328,1.945539,0.000178,,0.956967,12.065142,0.000186,1.001823
matched,2014-07,REAL,san_statekey,36,0,30000,742668,3332339,11.720967,12.064180,12.064180,1.945550,0.000162,,0.829421,12.064013,0.000167,0.858418
matched,2014-07,REAL,san_statekey,40,1,30000,742668,3332339,11.719915,12.062784,12.062784,1.945527,0.000186,,0.854374,12.062598,0.000186,0.867329
matched,2014-07,REAL,san_statekey,44,0,30000,742668,3332339,11.718748,12.061236,12.061236,1.945510,0.000195,,0.909707,12.061042,0.000194,0.906568
matched,2014-07,REAL,san_statekey,48,1,30000,742668,3332339,11.717573,12.059675,12.059675,1.945490,0.000217,,1.222865,12.059461,0.000214,1.263828
matched,2014-07,REAL,san_statekey,52,0,30000,742668,3332339,11.716405,12.058127,12.058127,1.945503,0.000214,,1.348120,12.057913,0.000214,1.327193
matched,2014-07,REAL,san_statekey,56,0,30000,742668,3332339,11.715065,12.056348,12.056348,1.945519,0.000178,,1.433482,12.056178,0.000169,1.239288
matched,2014-07,REAL,san_statekey,60,0,30000,742668,3332339,11.713615,12.054422,12.054422,1.945525,0.000159,,1.108505,12.054260,0.000162,1.347158
matched,2014-07,REAL,san_statekey,64,1,30000,742668,3332339,11.712379,12.052795,12.052795,1.945544,0.000124,,1.402965,12.052659,0.000137,1.236219
matched,2014-07,REAL,san_statekey,68,0,30000,742668,3332339,11.710883,12.050817,12.050817,1.945541,0.000144,,1.664291,12.050697,0.000120,2.630764
matched,2014-07,REAL,san_statekey,72,0,30000,742668,3332339,11.709024,12.048357,12.048357,1.945574,0.000088,,1.787255,12.048247,0.000111,1.434140
matched,2014-07,REAL,san_statekey,76,0,30000,742668,3332339,11.706629,12.045205,12.045205,1.945571,0.000086,,2.189402,12.045159,0.000046,0.659302
matched,2014-07,REAL,san_statekey,80,1,30000,742668,3332339,11.703765,12.041452,12.041452,1.945561,0.000049,,1.332392,12.041375,0.000077,1.546661
matched,2014-07,REAL,san_statekey,84,0,30000,742668,3332339,11.699537,12.035944,12.035944,1.945553,0.000039,,1.181920,12.035875,0.000069,-9.745823
matched,2014-07,REAL,san_statekey,88,0,30000,742668,3332339,11.692978,12.027549,12.027549,1.945540,0.000037,,-0.230587,12.027499,0.000050,-0.251773
matched,2014-07,REAL,san_statekey,92,0,30000,742668,3332339,11.682506,12.014320,12.014320,1.945520,0.000033,,,12.014327,-0.000007,
matched,2014-07,REAL,san_statekey,96,1,30000,742668,3332339,11.666286,11.993761,11.993761,1.945548,-0.000161,,,11.993959,-0.000198,
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,8,1,30000,742668,3332339,12.991174,13.433073,13.433073,0.292225,1.521893,,1.112257,13.432811,0.000262,1.847266
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,12,1,30000,742668,3332339,12.989988,13.431818,13.431818,0.292364,1.391091,,1.019047,13.431814,0.000004,0.062321
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,16,1,30000,742668,3332339,12.989982,13.431832,13.431832,0.292303,1.368293,,1.001436,13.431690,0.000142,0.519792
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,20,0,30000,742668,3332339,12.990110,13.431971,13.431971,0.292304,1.365090,,0.997630,13.431900,0.000071,0.112795
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,24,1,30000,742668,3332339,12.991352,13.433254,13.433254,0.292274,1.366330,,0.998877,13.432981,0.000273,2.503633
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,28,0,30000,742668,3332339,12.992480,13.434479,13.434479,0.292033,1.368332,,0.999920,13.433845,0.000634,2.750003
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,32,1,30000,742668,3332339,12.991136,13.433017,13.433017,0.292252,1.367867,,0.999505,13.432908,0.000109,0.498479
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,36,0,30000,742668,3332339,12.990664,13.432461,13.432461,0.292126,1.368442,,0.999246,13.432230,0.000230,-10.755024
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,40,1,30000,742668,3332339,12.989488,13.431143,13.431143,0.292201,1.368545,,0.996930,13.430925,0.000218,2.134036
matched,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,44,0,30000,742668,3332339,12.988873,13.430517,13.430517,0.292210,1.369475,,0.996475,13.430538,-0.000021,-0.094753
