element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Na	2	"318.624"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"318.778"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"318.8127"	"0.0003"	"318.8134"	"0.0014"	"80"	"1.9e+07"	E	"37.243343"	"41.131145"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"1"	1	3		"T6036c79"	"L914"	
Na	2	"318.9002"	"0.0003"	""	""	"200"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"318.9790"	"0.0003"	"318.9790"	"0.0014"	"1700"	"7.30e+07"	B+	"33.322360"	"37.208144"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3P"	"2"	3	5		"T7663"	"L914"	
Na	2	"319.206"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"319.221"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"319.414"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"319.579"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"319.893"	"0.010"	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"320.0300"	"0.0003"	"320.0309"	"0.0014"	"60"	"1.5e+06"	E	"37.258133"	"41.131145"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"1"	3	3		"T6036c79"	"L914"	
Na	2	"320.421"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"320.489"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	""	""	"320.8472"	"0.0015"	""	"4.3e+03"	E	"37.258133"	"41.121292"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[5/2]*"	"2"	3	5		"T7663c79"	""	
Na	2	"320.851"	"0.010"	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"321.2190"	"0.0003"	"321.2191"	"0.0015"	"1600"	"1.12e+08"	A	"33.322360"	"37.181047"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"1P"	"1"	3	3		"T7663"	"L914"	
Na	2	"321.2820"	"0.0003"	""	""	"200"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"321.477"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"321.6283"	"0.0003"	"321.6286"	"0.0015"	"450"	"1.4e+07"	C	"37.208144"	"41.061918"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[7/2]*"	"3"	5	7		"T6036c79"	"L914"	
Na	2	"321.752"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"322.1175"	"0.0003"	"322.117"	"0.005"	"60"	""		"41.262215"	"45.11014"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<3/2>).5f"	"2[7/2]"	"3"	5	7		""	"L914"	
Na	2	"322.147"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"322.234"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"322.3506"	"0.0003"	"322.351"	"0.005"	"60"	""		"41.262215"	"45.10736"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"2"	"2s2.2p5.(2P*<3/2>).5f"	"2[5/2]"	"2"	5	5		""	"L914"	
Na	2	"322.437"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"322.5290"	"0.0003"	"322.529"	"0.005"	"35"	""		"41.267140"	"45.11016"	"2s2.2p5.(2P*<1/2>).3d"	"2[5/2]*"	"3"	"2s2.2p5.(2P*<3/2>).5f"	"2[7/2]"	"4"	7	9		""	"L914"	
Na	2	"322.5977"	"0.0003"	"322.5978"	"0.0015"	"450"	"1.8e+07"	E	"37.258133"	"41.100329"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	3	5		"T7663c78"	"L914"	
Na	2	"322.911"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"323.141"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"323.4927"	"0.0003"	"323.4927"	"0.0015"	"700"	"1.83e+07"	B	"37.181047"	"41.012615"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	3	5		"T7663"	"L914"	
Na	2	"323.670"	"0.010"	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"323.820"	"0.010"	""	""	"12"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"323.922"	"0.010"	""	""	"15"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"324.0324"	"0.0003"	"324.032"	"0.005"	"40"	""		"41.282097"	"45.10728"	"2s2.2p5.(2P*<1/2>).3d"	"2[3/2]*"	"2"	"2s2.2p5.(2P*<3/2>).5f"	"2[5/2]"	"3"	5	7		""	"L914"	
Na	2	"324.206"	"0.010"	""	""	"15"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"324.452"	"0.010"	""	""	"15"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"324.488"	"0.010"	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"324.742"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"324.791"	"0.010"	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"324.846"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"325.0949"	"0.0003"	"325.0949"	"0.0015"	"400"	"9.65e+06"	C+	"37.181047"	"40.993732"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	3	3		"T7663"	"L914"	
Na	2	"325.168"	"0.010"	""	""	"300"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"325.439"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"325.471"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"325.511"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"325.7964"	"0.0003"	"325.7968"	"0.0015"	"1500"	"1.03e+08"	B+	"37.208144"	"41.012615"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	5	5		"T6036"	"L914"	
Na	2	"326.0210"	"0.0003"	"326.0215"	"0.0015"	"650"	"4.65e+07"	B	"37.181047"	"40.982896"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"0"	3	1		"T7663"	"L914"	
Na	2	"326.167"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"326.238"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"326.359"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"326.831"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"327.158"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"327.274"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"327.4220"	"0.0003"	"327.4220"	"0.0015"	"950"	"4.29e+07"	B	"37.208144"	"40.993732"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	5	3		"T6036"	"L914"	
Na	2	"327.802"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"327.877"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"328.025"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"328.278"	"0.010"	""	""	"90"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"328.5602"	"0.0003"	"328.5608"	"0.0015"	"1700"	"1.10e+08"	A	"33.322360"	"37.094827"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"1D"	"2"	3	5		"T7663"	"L914"	
Na	2	"328.934"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"329.044"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"329.137"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"329.250"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"329.474"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"329.565"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"329.714"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"329.831"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"329.968"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"330.1349"	"0.0003"	"330.1348"	"0.0015"	"1700"	"4.54e+06"	C	"37.258133"	"41.012615"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[3/2]*"	"2"	3	5		"T6036"	"L914"	
Na	1	"330.2369"	"0.0005"	"330.23686"	"0.00022"	"19"	"2.75e+06"	A	"0.000000000"	"3.7533216"	"2p6.3s"	"2S"	"1/2"	"2p6.4p"	"2P*"	"3/2"	2	4		"c30,T76n"	"L6096"	
Na	1	"330.2979"	"0.0005"	"330.29785"	"0.00022"	"18"	"2.73e+06"	B+	"0.000000000"	"3.7526285"	"2p6.3s"	"2S"	"1/2"	"2p6.4p"	"2P*"	"1/2"	2	2		"c30,T76n"	"L6096"	
Na	2	"330.4957"	"0.0003"	"330.4951"	"0.0015"	"1500"	"3.60e+07"	B	"37.243343"	"40.993732"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	1	3		"T6036"	"L914"	
Na	2	"330.788"	"0.010"	""	""	"200"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"331.268"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"331.376"	"0.010"	""	""	"90"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"331.408"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"331.8039"	"0.0003"	"331.8036"	"0.0016"	"1000"	"4.14e+07"	B	"37.258133"	"40.993732"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"1"	3	3		"T6036"	"L914"	
Na	2	"332.022"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"332.059"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"332.393"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"332.642"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"332.6890"	"0.0003"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"332.7689"	"0.0003"	"332.7689"	"0.0016"	"950"	"9.45e+07"	B	"37.258133"	"40.982896"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).3d"	"2[1/2]*"	"0"	3	1		"T6036"	"L914"	
Na	2	"333.307"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"333.368"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"333.445"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"333.801"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"333.871"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"333.921"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"333.982"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"334.177"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"334.226"	"0.010"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"334.317"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"334.629"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"334.757"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"334.947"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"335.196"	"0.010"	""	""	"90"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"335.389"	"0.010"	""	""	"300"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"335.416"	"0.010"	""	""	"300"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"335.576"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"336.019"	"0.010"	""	""	"500"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"336.233"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"336.279"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"336.401"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"336.474"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"336.8632"	"0.0003"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"336.939"	"0.010"	""	""	"200"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"337.222"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"337.480"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"337.548"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"337.871"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"338.033"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"338.475"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"338.727"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"338.785"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"339.538"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"339.578"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"339.880"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"339.926"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"340.0093"	"0.0003"	"340.0098"	"0.0016"	"200"	"1.24e+06"	C+	"33.322360"	"36.967803"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3D"	"1"	3	3		"T7663"	"L914"	
Na	2	"341.083"	"0.010"	""	""	"12"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"341.62"	"0.02"	"341.607"	"0.011"	""	"1.5e+07"	D	"32.7002"	"36.3286"	"2p5.(2P*).3s.3p.(3P*)"	"4S"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"3/2"	4	4		"T5209"	"L6269"	
Na	2	"342.135"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"342.359"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"342.403"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"342.530"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"342.6862"	"0.0005"	"342.685779"	"0.000024"	"6"	""		"0.000000000"	"3.61697701"	"2p6.3s"	"2S"	"1/2"	"2p6.3d"	"2D"	"3/2"	2	4	E2	""	"L6096"	
Na	1	"342.73"	"0.02"	"342.736"	"0.011"	"9"	"2.8e+07"	D	"32.7002"	"36.3167"	"2p5.(2P*).3s.3p.(3P*)"	"4S"	"3/2"	"2p5.3s.(3P*).3d"	"4F*"	"5/2"	4	6		"T5209"	"L6269"	
Na	2	"343.171"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"343.349"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"343.925"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"344.012"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"344.336"	"0.010"	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"345.017"	"0.010"	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"345.088"	"0.010"	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"345.528"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"345.703"	"0.010"	""	""	"15"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"345.895"	"0.010"	""	""	"15"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"346.2491"	"0.0003"	"346.2494"	"0.0017"	"450"	"3.61e+06"	B	"33.322360"	"36.902113"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3D"	"2"	3	5		"T7663"	"L914"	
Na	2	"346.871"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"347.321"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"347.581"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"348.200"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"348.302"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"348.574"	"0.010"	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"348.90"	"0.02"	"348.890"	"0.009"	"130"	"4.2e+07"	D	"32.7002"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4S"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	4	6		"T5209"	"L6269"	
Na	2	"349.826"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"350.25"	"0.02"	"350.237"	"0.010"	"160"	"8.8e+07"	D	"32.7002"	"36.2392"	"2p5.(2P*).3s.3p.(3P*)"	"4S"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"3/2"	4	4		"T5209"	"L6269"	
Na	1	"351.10"	"0.02"	"351.093"	"0.010"	"130"	"1.15e+08"	D	"32.7002"	"36.2306"	"2p5.(2P*).3s.3p.(3P*)"	"4S"	"3/2"	"2p5.3s.(3P*).3d"	"4P*"	"1/2"	4	2		"T5209"	"L6269"	
Na	2	"351.695"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"352.529"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"352.797"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"352.911"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"353.048"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"353.3052"	"0.0003"	"353.3057"	"0.0018"	"1500"	"8.81e+07"	A	"32.846429"	"36.354688"	"2s2.2p5.3s"	"3P*"	"2"	"2s2.2p5.3p"	"3S"	"1"	5	3		"T7663"	"L914"	
Na	2	"354.023"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"354.136"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"355.057"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"355.192"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"355.250"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"355.412"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"356.618"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"357.048"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"359.742"	"0.010"	""	""	"35"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"359.837"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"360.955"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"361.558"	"0.010"	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"363.1272"	"0.0003"	"363.1272"	"0.0019"	"1200"	"3.72e+07"	A	"32.941315"	"36.354688"	"2s2.2p5.3s"	"3P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3		"T7663"	"L914"	
Na	2	"366.865"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"369.420"	"0.010"	""	""	"25"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"370.100"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"370.158"	"0.010"	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"371.1070"	"0.0003"	"371.1074"	"0.0019"	"850"	"1.02e+07"	B+	"33.014713"	"36.354688"	"2s2.2p5.3s"	"3P*"	"0"	"2s2.2p5.3p"	"3S"	"1"	1	3		"T7663"	"L914"	
Na	2	"374.333"	"0.010"	""	""	"45"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"379.825"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"380.653"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"381.312"	"0.010"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"381.461"	"0.010"	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"382.050"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"383.36"	"0.02"	"383.380"	"0.012"	""	""		"33.0956"	"36.3286"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4D*"	"3/2"	6	4		""	"L10065"	
Na	1	"384.80"	"0.02"	"384.802"	"0.013"	"5"	"2.8e+07"	D	"33.0956"	"36.3167"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"5/2"	"2p5.3s.(3P*).3d"	"4F*"	"5/2"	6	6		"T5209"	"L6269"	
Na	1	"385.23"	"0.05"	"385.22"	"0.05"	""	""		"33.1752"	"36.3928"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"1/2"	"2p5.3s.(3P*).3d"	"4F*"	"3/2"	2	4		""	"L10065"	
Na	2	"385.832"	"0.010"	""	""	"500"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"386.55"	"0.02"	"386.543"	"0.013"	"130"	"5.8e+07"	D	"33.0525"	"36.2591"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).3d"	"4F*"	"7/2"	8	8		"T5209"	"L6269"	
Na	2	"387.126"	"0.010"	""	""	"300"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"387.29"	"0.02"	"387.296"	"0.011"	"19"	"1.2e+07"	D	"33.0525"	"36.2529"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).3d"	"4D*"	"5/2"	8	6		"T5209"	"L6269"	
Na	2	"387.896"	"0.010"	""	""	"160"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"388.18"	"0.02"	"388.181"	"0.020"	"420"	"1.63e+08"	D	"33.0525"	"36.2456"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"7/2"	"2p5.3s.(3P*).3d"	"4F*"	"9/2"	8	10		"T5209"	"L6269"	
Na	1	""	""	"388.39033"	"0.00005"	""	"6.95e-04"	C	"0.000000000"	"3.1913531"	"2p6.3s"	"2S"	"1/2"	"2p6.4s"	"2S"	"1/2"	2	2	M1	"c27"	""	
Na	1	"388.57"	"0.02"	"388.571"	"0.011"	"36"	"6.2e+07"	D	"33.1388"	"36.3286"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4D*"	"3/2"	4	4		"T5209"	"L6269"	
Na	2	"388.722"	"0.010"	""	""	"90"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"388.887"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"389.578"	"0.010"	""	""	"130"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"389.692"	"0.010"	""	""	"70"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"390.04"	"0.02"	"390.033"	"0.014"	"15"	"7.7e+07"	D	"33.1388"	"36.3167"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"3/2"	"2p5.3s.(3P*).3d"	"4F*"	"5/2"	4	6		"T5209"	"L6269"	
Na	2	"390.167"	"0.010"	""	""	"90"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"390.369"	"0.010"	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"390.474"	"0.010"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	2	"391.026"	"0.010"	""	""	"100"	""		""	""	""	""	""	""	""	""				""	"L914"	
Na	1	"391.18"	"0.02"	"391.170"	"0.018"	""	""		"33.1752"	"36.3439"	"2p5.(2P*).3s.3p.(3P*)"	"4D"	"1/2"	"2p5.3s.(3P*).3d"	"4D*"	"1/2"	2	2		""	"L10065"	
